"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.601570664E2,7.822424173E-3,-1.108790636E-1,6.917476654E-2,1.309217529E-1
1.601620664E2,1.176685095E-2,-1.074212790E-1,5.666160583E-2,1.220177345E-1
1.601670664E2,5.814731121E-3,-9.746849537E-2,4.165172577E-2,1.061545333E-1
1.601720664E2,-3.215759993E-3,-9.124433994E-2,2.511024475E-2,9.469105066E-2
1.601770664E2,1.529067755E-3,-8.361852169E-2,-1.482200623E-2,8.493578213E-2
1.601820664E2,-1.264050603E-2,-6.644594669E-2,-3.098487854E-2,7.439696851E-2
1.601870664E2,-5.700856447E-3,-4.819071293E-2,-1.515197754E-2,5.083725996E-2
1.601920664E2,8.028388023E-3,-3.458189964E-2,-1.474475861E-2,3.844178330E-2
1.601970664E2,5.171388388E-3,-2.314090729E-2,-3.241920471E-2,4.016527956E-2
1.602020664E2,1.097425818E-2,-6.968975067E-3,-1.349449158E-2,1.873772289E-2
1.602070664E2,-2.643942833E-3,9.187936783E-3,-5.288124084E-3,1.092578932E-2
1.602120664E2,3.835886717E-3,1.511621475E-2,7.171630859E-3,1.716526331E-2
1.602170664E2,6.259471178E-3,3.149151802E-2,1.063346863E-3,3.212518316E-2
1.602220664E2,2.310991287E-3,3.709959984E-2,7.315635681E-3,3.788455509E-2
1.602270664E2,6.527423859E-3,3.920805454E-2,-5.373001099E-3,4.010920024E-2
1.602320664E2,-3.275126219E-3,4.047977924E-2,1.647853851E-2,4.382785884E-2
1.602370664E2,3.643989563E-3,4.842472076E-2,2.168369293E-2,5.318284291E-2
1.602420664E2,2.636522055E-3,5.375885963E-2,1.862621307E-2,5.695526360E-2
1.602470664E2,2.442130446E-2,6.758224964E-2,9.815216064E-3,7.252654028E-2
1.602520664E2,1.259782910E-2,6.843793392E-2,2.109241486E-2,7.271413935E-2
1.602570664E2,2.392491698E-2,7.147049904E-2,2.313899994E-2,7.884064436E-2
1.602620664E2,3.743302822E-2,6.141769886E-2,3.083705902E-2,7.825784014E-2
1.602670664E2,3.693130612E-2,6.481087208E-2,4.085254669E-2,8.504881588E-2
1.602720664E2,3.550916910E-2,7.459914684E-2,1.525211334E-2,8.401524124E-2
1.602770664E2,2.511915565E-2,6.545531750E-2,4.666996002E-2,8.422265573E-2
1.602820664E2,1.444306970E-2,6.752169132E-2,2.482891083E-2,7.337748888E-2
1.602870664E2,2.889883518E-2,6.060326099E-2,1.494979858E-2,6.878513208E-2
1.602920664E2,2.124905586E-5,3.953373432E-2,-7.929801941E-3,4.032118996E-2
1.602970664E2,4.663228989E-3,3.670203686E-2,-5.048274994E-2,6.258828369E-2
1.603020664E2,5.308240652E-3,3.230321407E-2,-4.382514954E-2,5.470209128E-2
1.603070664E2,3.529369831E-3,2.409219742E-2,5.033493042E-3,2.486416055E-2
1.603120664E2,-7.583677769E-3,1.993834972E-2,1.367092133E-2,2.533661477E-2
1.603170664E2,8.194595575E-3,-4.072427750E-3,3.282928467E-2,3.408075698E-2
1.603220664E2,3.560364246E-3,-1.394915581E-2,2.170181274E-2,2.604273061E-2
1.603270664E2,6.783306599E-3,-2.576971054E-2,2.088069916E-2,3.385402232E-2
1.603320664E2,-7.998675108E-3,-3.410434723E-2,-2.233314514E-2,4.154340712E-2
1.603370664E2,-3.908482194E-2,-3.968644142E-2,-4.759788513E-2,7.326797123E-2
1.603420664E2,-5.078569055E-2,-4.467034340E-2,-6.989765167E-2,9.726411287E-2
1.603470664E2,-7.380577922E-2,-3.975427151E-2,-1.058206558E-1,1.350026161E-1
1.603520664E2,-7.746553421E-2,-4.487478733E-2,-9.655952454E-2,1.316753481E-1
1.603570664E2,-7.051199675E-2,-2.189898491E-2,-1.013965607E-1,1.254303382E-1
1.603620664E2,-6.667962670E-2,-1.339447498E-2,-9.760093689E-2,1.189601927E-1
1.603670664E2,-6.979492307E-2,-3.586888313E-3,-9.304618835E-2,1.163691979E-1
1.603720664E2,-5.462026596E-2,-5.161762238E-3,-7.336807251E-2,9.161272459E-2
1.603770664E2,-5.367660522E-2,-7.433652878E-3,-5.116367340E-2,7.452622773E-2
1.603820664E2,-4.912832379E-2,-2.025353909E-2,-1.459217072E-2,5.510652856E-2
1.603870664E2,-4.524716735E-2,-3.640627861E-2,-3.034591675E-3,5.815438094E-2
1.603920664E2,-5.021065474E-2,-4.184663296E-2,1.748466492E-2,6.766065360E-2
1.603970664E2,-5.054876208E-2,-5.421209335E-2,4.571819305E-2,8.708778095E-2
1.604020664E2,-5.060645938E-2,-5.566024780E-2,5.616664886E-2,9.388167745E-2
1.604070664E2,-2.134701610E-2,-6.493890285E-2,5.965328217E-2,9.072634829E-2
1.604120664E2,-1.128947735E-2,-6.496548653E-2,5.650997162E-2,8.684090989E-2
1.604170664E2,-7.559806108E-3,-7.002639771E-2,6.493473053E-2,9.579857135E-2
1.604220664E2,-4.447102547E-4,-7.672226429E-2,6.326484680E-2,9.944317194E-2
1.604270664E2,3.250879049E-2,-6.805825233E-2,1.414108276E-2,7.673797881E-2
1.604320664E2,3.557053208E-2,-6.877243519E-2,3.078460693E-2,8.332228164E-2
1.604370664E2,5.599820614E-2,-6.003856659E-2,2.970027924E-2,8.730713118E-2
1.604420664E2,5.158421397E-2,-4.378128052E-2,3.380393982E-2,7.563357721E-2
1.604470664E2,6.132146716E-2,-3.454267979E-2,3.358936310E-2,7.798566775E-2
1.604520664E2,5.667984486E-2,-3.440392017E-2,1.994419098E-2,6.923875569E-2
1.604570664E2,5.063632131E-2,-2.497565746E-2,3.247261047E-3,5.655409097E-2
1.604620664E2,4.471552372E-2,-1.197218895E-3,1.401615143E-2,4.687604821E-2
1.604670664E2,5.961117148E-2,2.780914307E-3,2.678394318E-2,6.541104541E-2
1.604720664E2,4.815471172E-2,1.981043816E-2,-1.994132996E-3,5.210860090E-2
1.604770664E2,4.317241907E-2,1.396441460E-2,-1.618766785E-2,4.817575359E-2
1.604820664E2,5.242547393E-2,3.570568562E-2,6.388664246E-3,6.375061829E-2
1.604870664E2,4.804551601E-2,2.836608887E-2,-9.441375732E-5,5.579440403E-2
1.604920664E2,4.306718707E-2,3.196799755E-2,-2.560615540E-3,5.369629616E-2
1.604970664E2,3.142258525E-2,5.828428268E-2,-8.326530457E-3,6.673655356E-2
1.605020664E2,2.568835020E-2,5.104863644E-2,-2.398490906E-3,5.719796654E-2
1.605070664E2,2.109742165E-2,5.311036110E-2,1.328277588E-2,5.867063824E-2
1.605120664E2,1.551863551E-2,4.841136932E-2,1.222896576E-2,5.228801327E-2
1.605170664E2,2.026131749E-2,5.390775204E-2,1.129531860E-2,5.868688898E-2
1.605220664E2,1.183795929E-2,4.731535912E-2,5.586624146E-3,4.909267621E-2
1.605270664E2,2.520701289E-2,5.068624020E-2,-4.416465759E-3,5.678022203E-2
1.605320664E2,1.984223723E-2,4.850208759E-2,-1.657485962E-3,5.243008811E-2
1.605370664E2,1.064714789E-2,4.648756981E-2,7.190704346E-4,4.769667669E-2
1.605420664E2,6.207197905E-3,4.173684120E-2,-1.377010345E-2,4.438590957E-2
1.605470664E2,1.408109069E-2,4.620003700E-2,-5.875587463E-3,4.865432213E-2
1.605520664E2,1.549986005E-2,4.192876816E-2,-1.402950287E-2,4.685183253E-2
1.605570664E2,2.958536148E-3,3.751015663E-2,-2.397441864E-2,4.461544055E-2
1.605620664E2,-9.363293648E-4,2.422308922E-2,-1.852607727E-2,3.050983945E-2
1.605670664E2,6.839364767E-3,1.806616783E-2,-1.738643646E-2,2.598944985E-2
1.605720664E2,2.828985453E-3,3.216660023E-2,-3.019523621E-2,4.420911239E-2
1.605770664E2,-1.653924584E-2,1.118016243E-2,-2.227878571E-2,2.991466158E-2
1.605820664E2,-9.448975325E-3,1.637732983E-2,-2.761554718E-2,3.346817164E-2
1.605870664E2,-6.348073483E-3,1.148629189E-2,-1.031875610E-2,1.669459990E-2
1.605920664E2,-1.790162921E-2,1.308476925E-2,-8.296966553E-3,2.367528603E-2
1.605970664E2,-5.487382412E-3,9.245991707E-3,-7.688522339E-3,1.321790846E-2
1.606020664E2,-1.669085026E-2,1.749646664E-2,-2.472877502E-3,2.430691157E-2
1.606070664E2,-1.296529174E-2,-1.055538654E-2,-1.517868042E-2,2.258112739E-2
1.606120664E2,4.209488630E-3,-1.084887981E-2,-9.340286255E-3,1.492176045E-2
1.606170664E2,-1.227453351E-2,-1.120758057E-2,-3.529548645E-3,1.699210842E-2
1.606220664E2,1.466283202E-2,-1.544833183E-2,-5.514144897E-3,2.200125890E-2
1.606270664E2,5.428195000E-3,-2.123606205E-2,-1.423835754E-3,2.196503905E-2
1.606320664E2,-1.470908523E-2,-1.669323444E-2,1.267433167E-2,2.560585768E-2
1.606370664E2,-4.063338041E-3,-2.266871929E-2,1.066398621E-2,2.537916768E-2
1.606420664E2,-2.161207795E-2,-3.711473942E-2,1.348114014E-2,4.501474131E-2
1.606470664E2,-2.169588208E-2,-3.349375725E-2,2.098751068E-2,4.508900840E-2
1.606520664E2,-2.471882105E-2,-5.070126057E-2,2.654170990E-2,6.233859400E-2
1.606570664E2,-3.612667322E-2,-5.881237984E-2,2.373600006E-2,7.298924742E-2
1.606620664E2,-1.854497194E-2,-4.418969154E-2,4.790306091E-3,4.816214131E-2
1.606670664E2,-1.450777054E-2,-4.154026508E-2,-6.742477417E-3,4.451438005E-2
1.606720664E2,-2.119937539E-2,-4.085338116E-2,-1.390743256E-2,4.808148239E-2
1.606770664E2,-2.107349038E-2,-3.032124043E-2,-3.884410858E-2,5.359416376E-2
1.606820664E2,-2.676546574E-3,-3.325700760E-2,-5.955123901E-2,6.826084181E-2
1.606870664E2,1.364505291E-2,-1.873815060E-2,-5.803108215E-2,6.248929710E-2
1.606920664E2,1.674082875E-2,-1.885569096E-2,-3.973770142E-2,4.706248339E-2
1.606970664E2,1.896631718E-2,-2.731394768E-2,6.104469299E-3,3.380883716E-2
1.607020664E2,3.297010064E-2,-2.441000938E-2,1.525020599E-2,4.376579575E-2
1.607070664E2,4.266735911E-2,-1.505291462E-2,2.667331696E-2,5.252199168E-2
1.607120664E2,1.438385248E-2,-1.044249535E-2,3.193092346E-2,3.654483266E-2
1.607170664E2,1.407146454E-2,-6.809353828E-3,2.974796295E-2,3.360527806E-2
1.607220664E2,2.095264196E-2,-2.942097187E-2,5.582427979E-2,6.649027752E-2
1.607270664E2,1.821175218E-2,-1.824080944E-2,4.371452332E-2,5.074795163E-2
1.607320664E2,1.329582930E-2,-2.268528938E-2,7.166481018E-2,7.633640317E-2
1.607370664E2,2.037686110E-2,-2.203178406E-2,4.658031464E-2,5.541066403E-2
1.607420664E2,3.170934319E-2,-1.220893860E-2,3.379726410E-2,4.792489633E-2
1.607470664E2,2.239462733E-2,-3.050804138E-3,-5.041122437E-3,2.315684898E-2
1.607520664E2,2.146759629E-2,-6.948947906E-3,-2.408885956E-2,3.300634367E-2
1.607570664E2,1.298537850E-2,-3.238081932E-3,-5.356884003E-2,5.521526828E-2
1.607620664E2,1.867172122E-2,-3.760337830E-3,-5.724048615E-2,6.032616819E-2
1.607670664E2,1.909118891E-2,5.690932274E-3,-4.464244843E-2,4.888566667E-2
1.607720664E2,2.636370063E-2,1.147890091E-2,-1.923274994E-2,3.459347550E-2
1.607770664E2,8.602082729E-3,1.851141453E-2,-4.938125610E-3,2.100127091E-2
1.607820664E2,1.463568211E-2,3.023147583E-4,2.973461151E-2,3.314274742E-2
1.607870664E2,5.175113678E-3,-1.211881638E-3,-1.322460175E-2,1.425273833E-2
1.607920664E2,3.497242928E-3,-4.938125610E-3,-3.947639465E-2,3.993747022E-2
1.607970664E2,8.479475975E-3,-5.621552467E-3,-2.660655975E-2,2.848530124E-2
1.608020664E2,1.343527436E-2,-1.499414444E-2,7.968902588E-3,2.165258352E-2
1.608070664E2,-6.910741329E-3,-3.497123718E-3,1.702785492E-2,1.870657807E-2
1.608120664E2,-1.969355345E-2,-6.748199463E-3,3.972625732E-2,4.485030395E-2
1.608170664E2,-2.980858088E-2,9.798049927E-3,6.000804901E-2,6.771646197E-2
1.608220664E2,-3.566959500E-2,1.758551598E-2,7.988262177E-2,8.923454286E-2
1.608270664E2,-4.451131821E-2,5.171751976E-2,3.220176697E-2,7.545139558E-2
1.608320664E2,-5.905243754E-2,5.206418037E-2,-1.652336121E-2,8.044184684E-2
1.608370664E2,-6.284946203E-2,6.244683266E-2,-4.200267792E-2,9.805042957E-2
1.608420664E2,-6.644198298E-2,7.082915306E-2,-2.423191071E-2,1.000924149E-1
1.608470664E2,-7.595580816E-2,7.564544678E-2,-3.374481201E-2,1.123842994E-1
1.608520664E2,-5.097693205E-2,6.827425957E-2,-2.366924286E-2,8.843220668E-2
1.608570664E2,-3.373688459E-2,7.977056503E-2,-6.828308105E-3,8.688006802E-2
1.608620664E2,-3.064990044E-3,7.153713703E-2,8.065223694E-3,7.205556170E-2
1.608670664E2,2.510225773E-2,6.284356117E-2,-2.683639526E-3,6.772472551E-2
1.608720664E2,4.469403625E-2,6.124138832E-2,-2.358818054E-2,7.940067242E-2
1.608770664E2,5.067294836E-2,4.375088215E-2,-6.694793701E-2,9.467794703E-2
1.608820664E2,6.257992983E-2,5.283713341E-2,-8.310222626E-2,1.166790054E-1
1.608870664E2,3.957414627E-2,4.066944122E-2,-1.156921387E-1,1.288595648E-1
1.608920664E2,3.708630800E-2,2.529680729E-2,-1.123390198E-1,1.209767666E-1
1.608970664E2,2.447313070E-2,2.748262882E-2,-8.841133118E-2,9.576425478E-2
1.609020664E2,3.030073643E-2,6.252527237E-3,-6.306934357E-2,7.024934749E-2
1.609070664E2,1.147100329E-2,3.102409840E-2,-3.498649597E-2,4.814699885E-2
1.609120664E2,1.080989838E-2,-1.239609718E-2,-4.606246948E-4,1.645385376E-2
1.609170664E2,1.148641109E-2,-3.738427162E-2,4.298210144E-2,5.811180989E-2
1.609220664E2,4.569917917E-3,-5.726182461E-2,7.381248474E-2,9.353119058E-2
1.609270664E2,-1.935631037E-3,-7.594513893E-2,9.229564667E-2,1.195403580E-1
1.609320664E2,1.014873385E-2,-7.848024368E-2,1.197080612E-1,1.434997051E-1
1.609370664E2,8.497714996E-3,-9.386694431E-2,1.163444519E-1,1.497305777E-1
1.609420664E2,7.060140371E-3,-1.169281006E-1,1.038036346E-1,1.565158805E-1
1.609470664E2,1.489257812E-2,-1.190711260E-1,1.002511978E-1,1.563650363E-1
1.609520664E2,5.169242620E-3,-1.250346899E-1,9.383869171E-2,1.564164148E-1
1.609570664E2,5.876451731E-3,-1.067786217E-1,6.905460358E-2,1.272978594E-1
1.609620664E2,7.550030947E-3,-1.021009684E-1,6.947326660E-2,1.237260905E-1
1.609670664E2,-5.008280277E-3,-9.081506729E-2,2.788639069E-2,9.513206664E-2
1.609720664E2,2.366900444E-3,-6.806612015E-2,1.951122284E-2,7.084692475E-2
1.609770664E2,9.782016277E-4,-7.092201710E-2,-2.566337585E-3,7.097517507E-2
1.609820664E2,-1.862585545E-3,-5.523598194E-2,-8.083343506E-3,5.585537904E-2
1.609870664E2,2.023577690E-4,-3.317594528E-2,-3.627967834E-2,4.916197062E-2
1.609920664E2,-9.446382523E-3,-9.426116943E-3,-3.580379486E-2,3.820991429E-2
1.609970664E2,1.159965992E-3,1.132452488E-2,-4.049968719E-2,4.206916980E-2
1.610020664E2,9.864568710E-4,1.726329327E-2,-3.735542297E-2,4.116335770E-2
1.610070664E2,-8.168518543E-4,1.911270618E-2,-1.223373413E-2,2.270742247E-2
1.610120664E2,1.408636570E-3,3.018558025E-2,-8.600234985E-3,3.141842698E-2
1.610170664E2,1.419949532E-2,3.929698467E-2,8.594512939E-3,4.265846134E-2
1.610220664E2,4.890948534E-3,3.044354916E-2,2.065944672E-2,3.711527720E-2
1.610270664E2,2.017885447E-3,4.773259163E-2,1.253414154E-2,4.939207294E-2
1.610320664E2,6.172984838E-3,4.768633842E-2,1.288318634E-2,4.978020796E-2
1.610370664E2,8.391350508E-3,5.053842068E-2,1.377010345E-2,5.304868026E-2
1.610420664E2,2.198714018E-2,4.976952076E-2,1.939678192E-2,5.776395657E-2
1.610470664E2,1.511546969E-2,5.625808239E-2,1.775836945E-2,6.089999133E-2
1.610520664E2,8.080959320E-3,5.630803108E-2,1.965427399E-2,6.018460562E-2
1.610570664E2,2.224856615E-2,3.525984287E-2,2.665996552E-2,4.948746282E-2
1.610620664E2,1.927483082E-2,4.231953621E-2,1.276588440E-2,4.822271304E-2
1.610670664E2,2.180656791E-2,4.848778248E-2,1.829147339E-2,5.622427814E-2
1.610720664E2,2.835890651E-2,5.099987984E-2,3.861999512E-2,6.997656282E-2
1.610770664E2,1.851469278E-2,5.395507812E-2,3.591823578E-2,6.740967264E-2
1.610820664E2,2.683606744E-2,5.984866619E-2,2.703571320E-2,7.094340807E-2
1.610870664E2,1.480096579E-2,5.045080185E-2,-1.088237762E-2,5.369150900E-2
1.610920664E2,1.012095809E-2,5.222952366E-2,-1.959800720E-3,5.323718393E-2
1.610970664E2,-3.123939037E-3,4.942727089E-2,-1.303863525E-2,5.121347588E-2
1.611020664E2,7.035970688E-3,3.867673874E-2,-4.442024231E-2,5.931739146E-2
1.611070664E2,4.064142704E-3,3.812420368E-2,-2.890777588E-2,4.801699354E-2
1.611120664E2,-6.119608879E-3,1.792776585E-2,1.467704773E-2,2.396393397E-2
1.611170664E2,-5.478769541E-3,7.427453995E-3,4.299354553E-2,4.397304795E-2
1.611220664E2,-4.615962505E-3,1.539945602E-3,5.605125427E-2,5.626208002E-2
1.611270664E2,-1.580551267E-2,-4.320263863E-3,4.429435730E-2,4.722784136E-2
1.611320664E2,-9.512871504E-3,-1.420247555E-2,1.258087158E-2,2.122459342E-2
1.611370664E2,-3.105673194E-2,-2.097725868E-2,-7.638931274E-3,3.824812743E-2
1.611420664E2,-4.845523834E-2,-3.382420540E-2,-3.132343292E-2,6.688157028E-2
1.611470664E2,-6.410920620E-2,-3.896141052E-2,-6.139373779E-2,9.693901624E-2
1.611520664E2,-6.560707092E-2,-2.849888802E-2,-8.582496643E-2,1.117246581E-1
1.611570664E2,-6.854096055E-2,-2.755784988E-2,-1.059112549E-1,1.291297498E-1
1.611620664E2,-6.824406981E-2,-1.873505116E-2,-1.312131882E-1,1.490810382E-1
1.611670664E2,-6.740412116E-2,-9.151577950E-3,-1.042642593E-1,1.244913760E-1
1.611720664E2,-7.033792138E-2,-6.115317345E-3,-9.884071350E-2,1.214673081E-1
1.611770664E2,-6.926974654E-2,-1.243221760E-2,-7.549285889E-2,1.032086700E-1
1.611820664E2,-5.693373084E-2,-1.646888256E-2,-7.110691071E-2,9.256817245E-2
1.611870664E2,-6.835362315E-2,-1.681745052E-2,-3.724956512E-2,7.964028216E-2
1.611920664E2,-4.482966661E-2,-3.779399395E-2,-3.300189972E-2,6.728454780E-2
1.611970664E2,-3.104260564E-2,-4.911661148E-2,5.198478699E-3,5.833617290E-2
1.612020664E2,-3.111442924E-2,-6.025600433E-2,1.370334625E-2,6.918580392E-2
1.612070664E2,-1.393392682E-2,-6.019127369E-2,4.182147980E-2,7.460683559E-2
1.612120664E2,-2.374792099E-2,-6.378471851E-2,5.317401886E-2,8.637088832E-2
1.612170664E2,-2.161890268E-3,-5.725669861E-2,4.936695099E-2,7.563133712E-2
1.612220664E2,1.134824753E-2,-5.136001110E-2,4.613780975E-2,6.996664170E-2
1.612270664E2,1.441502571E-2,-4.898917675E-2,4.730701447E-2,6.961096194E-2
1.612320664E2,2.561342716E-2,-4.880690575E-2,4.025173187E-2,6.825220596E-2
1.612370664E2,4.734790325E-2,-4.552161694E-2,4.677200317E-2,8.063288307E-2
1.612420664E2,4.695871472E-2,-2.743470669E-2,4.113388062E-2,6.818929648E-2
1.612470664E2,4.111191630E-2,-2.494370937E-2,2.001667023E-2,5.208690225E-2
1.612520664E2,3.779575229E-2,-1.851046085E-2,2.410697937E-2,4.850054130E-2
1.612570664E2,4.836004972E-2,-8.816599846E-3,2.485370636E-2,5.508296980E-2
1.612620664E2,4.242360592E-2,-1.537799835E-4,3.156757355E-2,5.288003108E-2
1.612670664E2,3.763920069E-2,-3.119707108E-3,2.477359772E-2,4.516827587E-2
1.612720664E2,4.148295522E-2,1.017570496E-2,1.412391663E-2,4.498739341E-2
1.612770664E2,2.840688825E-2,1.015377045E-2,1.719093323E-2,3.472144207E-2
1.612820664E2,2.456164360E-2,1.090168953E-2,1.362895966E-2,3.013087639E-2
1.612870664E2,2.730572224E-2,1.590120792E-2,7.934570312E-3,3.257926160E-2
1.612920664E2,2.246290445E-2,3.453636169E-2,1.236820221E-2,4.301528544E-2
1.612970664E2,1.928156614E-2,3.525674343E-2,1.388454437E-2,4.251584790E-2
1.613020664E2,1.069396734E-2,3.507089615E-2,1.459598541E-2,3.946354627E-2
1.613070664E2,1.887640357E-2,3.536820412E-2,1.569747925E-2,4.305391189E-2
1.613120664E2,2.314794064E-2,4.455244541E-2,1.699447632E-2,5.300528062E-2
1.613170664E2,1.753830910E-2,4.809772968E-2,1.062393188E-2,5.228624882E-2
1.613220664E2,1.078411937E-2,4.012668133E-2,2.341270447E-3,4.161645507E-2
1.613270664E2,1.414778829E-2,4.496455193E-2,3.118515015E-4,4.713881728E-2
1.613320664E2,7.735759020E-3,3.978455067E-2,-1.423835754E-3,4.055465137E-2
1.613370664E2,1.785078645E-2,3.607869148E-2,-1.310348511E-3,4.027455238E-2
1.613420664E2,-7.235497236E-3,2.620100975E-2,-1.638793945E-2,3.173972104E-2
1.613470664E2,1.176258922E-2,2.982115746E-2,-3.007984161E-2,4.395971802E-2
1.613520664E2,1.293677092E-2,3.603827953E-2,-3.495502472E-2,5.184564964E-2
1.613570664E2,3.882169724E-3,3.618168831E-2,-1.183509827E-2,3.826558979E-2
1.613620664E2,7.672011852E-4,1.995325089E-2,-1.850986481E-2,2.722748453E-2
1.613670664E2,-7.701218128E-3,1.256442070E-2,-3.440570831E-2,3.742894859E-2
1.613720664E2,6.806015968E-3,1.155126095E-2,-3.771400452E-2,4.002623664E-2
1.613770664E2,3.704309464E-3,2.143180370E-2,-7.977485657E-3,2.316644979E-2
1.613820664E2,-7.911026478E-4,2.714741230E-2,6.691932678E-3,2.797123167E-2
1.613870664E2,-7.649302483E-3,2.159893513E-2,-1.941394806E-2,3.003210293E-2
1.613920664E2,1.305758953E-2,2.383768559E-2,5.455017090E-4,2.718517005E-2
1.613970664E2,-1.047164202E-2,1.536655426E-2,6.036758423E-4,1.860512566E-2
1.614020664E2,1.672804356E-4,1.607263088E-2,-9.984016418E-3,1.892189288E-2
1.614070664E2,6.208628416E-3,9.632110596E-3,-1.982975006E-2,2.290291704E-2
1.614120664E2,1.338273287E-3,-8.163452148E-4,-2.189254761E-2,2.194859986E-2
1.614170664E2,4.325896502E-3,-7.104277611E-3,-8.706092834E-3,1.204077212E-2
1.614220664E2,6.107836962E-3,6.011724472E-3,-2.003860474E-2,2.179431539E-2
1.614270664E2,-3.771305084E-3,1.234531403E-3,-1.458835602E-2,1.511843051E-2
1.614320664E2,-7.654726505E-4,-1.081275940E-2,-2.899646759E-2,3.095637005E-2
1.614370664E2,2.429783344E-3,-7.076501846E-3,-1.621532440E-2,1.785826058E-2
1.614420664E2,1.248449087E-3,-1.546001434E-2,-2.571010590E-2,3.002632535E-2
1.614470664E2,-1.733276248E-2,-1.957595348E-2,-7.855415344E-3,2.730110181E-2
1.614520664E2,-4.637539387E-3,-1.634991169E-2,2.285003662E-3,1.714781693E-2
1.614570664E2,-2.166074514E-2,-2.845501900E-2,1.608276367E-2,3.921136664E-2
1.614620664E2,-4.237720370E-2,-3.250205517E-2,1.233005524E-2,5.481095918E-2
1.614670664E2,-3.617405891E-2,-4.148387909E-2,7.541656494E-3,5.555493988E-2
1.614720664E2,-3.261211514E-2,-3.151977062E-2,-1.228046417E-2,4.698782603E-2
1.614770664E2,-2.206781507E-2,-4.175531864E-2,-2.332305908E-2,5.267314479E-2
1.614820664E2,-1.554697752E-2,-2.525210381E-2,-3.446960449E-2,4.547010986E-2
1.614870664E2,-1.291215420E-3,-2.002465725E-2,-3.777503967E-2,4.277391445E-2
1.614920664E2,6.217569113E-3,-3.459990025E-2,-6.168079376E-2,7.099529267E-2
1.614970664E2,1.486340165E-2,-9.791731834E-3,-3.427505493E-2,3.862095431E-2
1.615020664E2,1.315498352E-2,-4.305481911E-3,-1.295089722E-2,1.895564572E-2
1.615070664E2,2.542763948E-2,-2.216935158E-3,-1.154899597E-3,2.555021417E-2
1.615120664E2,3.514656425E-2,1.456737518E-3,1.921463013E-2,4.008247838E-2
1.615170664E2,3.738233447E-2,-1.259505749E-2,1.541900635E-2,4.235351414E-2
1.615220664E2,3.093141317E-2,1.679539680E-3,2.053070068E-2,3.716292299E-2
1.615270664E2,1.240295172E-2,1.860499382E-3,2.948570251E-2,3.204218036E-2
1.615320664E2,9.499400854E-3,3.115653992E-3,4.106616974E-2,4.226554404E-2
1.615370664E2,7.570326328E-3,5.224943161E-3,5.004024506E-2,5.087863989E-2
1.615420664E2,1.637053490E-2,7.670521736E-3,6.559181213E-2,6.803761559E-2
1.615470664E2,-5.129069090E-3,1.308870316E-2,2.389431000E-2,2.772290660E-2
1.615520664E2,5.030751228E-3,1.535570621E-2,1.820945740E-2,2.434523588E-2
1.615570664E2,1.117283106E-2,7.447481155E-3,-1.331424713E-2,1.890942374E-2
1.615620664E2,1.008716226E-2,1.228749752E-2,-3.799629211E-2,4.118800374E-2
1.615670664E2,4.743546247E-3,3.894686699E-3,-3.822040558E-2,3.871006611E-2
1.615720664E2,6.785064936E-3,-1.487731934E-3,-5.232810974E-2,5.278713405E-2
1.615770664E2,1.537787914E-2,3.853917122E-3,-4.530811310E-2,4.800163494E-2
1.615820664E2,5.729973316E-3,-5.473732948E-3,-1.257419586E-2,1.486286474E-2
1.615870664E2,4.905611277E-3,-1.363706589E-2,1.022911072E-2,1.773892032E-2
1.615920664E2,5.629271269E-3,-3.877997398E-3,1.556968689E-2,1.700419680E-2
1.615970664E2,-7.980167866E-4,-1.924884319E-2,-1.827239990E-2,2.655250258E-2
1.616020664E2,-6.243586540E-3,-3.111040592E-2,-1.653766632E-2,3.578175704E-2
1.616070664E2,-5.034983158E-3,-2.858483791E-2,-7.400512695E-4,2.903431917E-2
