"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.073767649E2,-1.100698411E-1,1.938186288E0,9.451649666E0,9.648956569E0
2.073788546E2,-1.148554832E-1,1.919043779E0,9.470791817E0,9.663944249E0
2.073809444E2,-1.148554832E-1,1.914258122E0,9.475577354E0,9.667685459E0
2.073830340E2,-1.148554832E-1,1.919043779E0,9.480362892E0,9.673324215E0
2.073851238E2,-1.100698411E-1,1.914258122E0,9.461220741E0,9.653558797E0
2.073872135E2,-1.004985496E-1,1.904686809E0,9.475577354E0,9.665634899E0
2.073893033E2,-1.052841991E-1,1.914258122E0,9.466006279E0,9.658195680E0
2.073913930E2,-1.148554832E-1,1.899901152E0,9.480362892E0,9.669544805E0
2.073934827E2,-1.100698411E-1,1.885544300E0,9.494720459E0,9.680759747E0
2.073955724E2,-1.100698411E-1,1.871187329E0,9.504291534E0,9.687363675E0
2.073976621E2,-1.100698411E-1,1.875972986E0,9.518648148E0,9.702373554E0
2.073997519E2,-1.100698411E-1,1.880758643E0,9.533005714E0,9.717384751E0
2.074018416E2,-1.292124242E-1,1.885544300E0,9.547362328E0,9.732630712E0
2.074039313E2,-1.387837082E-1,1.880758643E0,9.566504478E0,9.750616490E0
2.074060210E2,-1.387837082E-1,1.875972986E0,9.571290970E0,9.754391134E0
2.074081108E2,-1.387837082E-1,1.856830359E0,9.571290970E0,9.750727702E0
2.074102005E2,-1.387837082E-1,1.847259045E0,9.585647583E0,9.763004992E0
2.074122902E2,-1.627119333E-1,1.837687731E0,9.604789734E0,9.780365903E0
2.074143799E2,-1.579262912E-1,1.828116536E0,9.595218658E0,9.769092685E0
2.074164696E2,-1.531406492E-1,1.828116536E0,9.609575272E0,9.783118063E0
2.074185594E2,-1.674975902E-1,1.818545222E0,9.619147301E0,9.790973239E0
2.074206491E2,-1.435693651E-1,1.785045743E0,9.638289452E0,9.803245586E0
2.074227388E2,-1.387837082E-1,1.794616938E0,9.638289452E0,9.804923989E0
2.074248285E2,-1.483550072E-1,1.789831281E0,9.595218658E0,9.761850558E0
2.074269183E2,-1.627119333E-1,1.789831281E0,9.590433121E0,9.757375602E0
2.074290080E2,-1.339980662E-1,1.780260086E0,9.590433121E0,9.755187794E0
2.074310977E2,-1.339980662E-1,1.770688772E0,9.566504478E0,9.729917890E0
2.074331874E2,-1.148554832E-1,1.751546144E0,9.576076508E0,9.735622577E0
2.074352772E2,-1.244267747E-1,1.765903115E0,9.571290970E0,9.733627621E0
2.074373669E2,-1.196411327E-1,1.785045743E0,9.533005714E0,9.699427831E0
2.074394566E2,-1.339980662E-1,1.775474429E0,9.537791252E0,9.702562904E0
2.074415463E2,-1.196411327E-1,1.780260086E0,9.528220177E0,9.693844424E0
2.074436360E2,-9.571290761E-2,1.780260086E0,9.499505997E0,9.665355716E0
2.074457258E2,-1.004985496E-1,1.785045743E0,9.485149384E0,9.652178360E0
2.074478155E2,-9.092725813E-2,1.789831281E0,9.475577354E0,9.643564174E0
2.074499052E2,-1.004985496E-1,1.794616938E0,9.466006279E0,9.635145291E0
2.074519949E2,-1.004985496E-1,1.794616938E0,9.470791817E0,9.639846863E0
2.074540847E2,-1.100698411E-1,1.804188251E0,9.461220741E0,9.632336608E0
2.074561744E2,-1.100698411E-1,1.799402595E0,9.446864128E0,9.617338869E0
2.074582641E2,-1.196411327E-1,1.818545222E0,9.432506561E0,9.606955853E0
2.074603538E2,-1.292124242E-1,1.837687731E0,9.418149948E0,9.596631726E0
2.074624436E2,-1.292124242E-1,1.832902193E0,9.399007797E0,9.576929251E0
2.074645333E2,-1.292124242E-1,1.832902193E0,9.394221306E0,9.572231727E0
2.074666230E2,-1.292124242E-1,1.832902193E0,9.408578873E0,9.586322689E0
2.074687127E2,-1.244267747E-1,1.842473388E0,9.389435768E0,9.569310020E0
2.074708024E2,-1.244267747E-1,1.861616015E0,9.413364410E0,9.596485072E0
2.074728922E2,-1.292124242E-1,1.832902193E0,9.422935486E0,9.600413505E0
2.074749819E2,-1.483550072E-1,1.866401672E0,9.403793335E0,9.588367614E0
2.074770716E2,-1.387837082E-1,1.866401672E0,9.432506561E0,9.616386855E0
2.074791613E2,-1.483550072E-1,1.861616015E0,9.446864128E0,9.629686664E0
2.074812511E2,-1.387837082E-1,1.871187329E0,9.475577354E0,9.659563610E0
2.074833408E2,-1.339980662E-1,1.875972986E0,9.485149384E0,9.669813284E0
2.074854305E2,-1.244267747E-1,1.866401672E0,9.509077072E0,9.691309715E0
2.074875202E2,-1.435693651E-1,1.880758643E0,9.499505997E0,9.684961508E0
2.074896099E2,-1.531406492E-1,1.890329838E0,9.523433685E0,9.710437071E0
2.074916997E2,-1.483550072E-1,1.899901152E0,9.533005714E0,9.721616715E0
2.074937894E2,-1.627119333E-1,1.895115495E0,9.523433685E0,9.711525476E0
2.074958791E2,-1.770688742E-1,1.899901152E0,9.533005714E0,9.722097290E0
2.074979688E2,-1.770688742E-1,1.895115495E0,9.537791252E0,9.725856163E0
2.075000586E2,-1.770688742E-1,1.899901152E0,9.504291534E0,9.693943230E0
2.075021483E2,-2.009970993E-1,1.914258122E0,9.518648148E0,9.711305090E0
2.075042380E2,-2.057827413E-1,1.909472466E0,9.513862610E0,9.705772169E0
2.075063277E2,-2.009970993E-1,1.919043779E0,9.533005714E0,9.726321340E0
2.075084174E2,-2.009970993E-1,1.914258122E0,9.533005714E0,9.725378242E0
2.075105072E2,-2.057827413E-1,1.909472466E0,9.547362328E0,9.738611762E0
2.075125969E2,-1.818545163E-1,1.909472466E0,9.537791252E0,9.728752136E0
2.075146866E2,-1.866401732E-1,1.904686809E0,9.561718941E0,9.751365827E0
2.075167763E2,-1.627119333E-1,1.880758643E0,9.576076508E0,9.760377530E0
2.075188661E2,-1.531406492E-1,1.880758643E0,9.590433121E0,9.774308803E0
2.075209558E2,-1.579262912E-1,1.890329838E0,9.595218658E0,9.780925759E0
2.075230455E2,-1.387837082E-1,1.890329838E0,9.604789734E0,9.790025212E0
2.075251352E2,-1.292124242E-1,1.885544300E0,9.604789734E0,9.788971294E0
2.075272249E2,-1.339980662E-1,1.875972986E0,9.600004196E0,9.782500227E0
2.075293147E2,-1.196411327E-1,1.880758643E0,9.604789734E0,9.787928939E0
2.075314044E2,-1.387837082E-1,1.890329838E0,9.609575272E0,9.794720247E0
2.075334942E2,-1.244267747E-1,1.875972986E0,9.590433121E0,9.772981332E0
2.075355838E2,-1.292124242E-1,1.875972986E0,9.595218658E0,9.777739596E0
2.075376736E2,-1.292124242E-1,1.880758643E0,9.576076508E0,9.759876547E0
2.075397633E2,-1.387837082E-1,1.890329838E0,9.561718941E0,9.747772921E0
2.075418530E2,-1.483550072E-1,1.899901152E0,9.533005714E0,9.721616715E0
2.075439427E2,-1.387837082E-1,1.899901152E0,9.499505997E0,9.688627327E0
2.075460325E2,-1.339980662E-1,1.895115495E0,9.480362892E0,9.668851989E0
2.075481222E2,-1.483550072E-1,1.919043779E0,9.456435204E0,9.650331859E0
2.075502119E2,-1.483550072E-1,1.914258122E0,9.408578873E0,9.602486645E0
2.075523016E2,-1.579262912E-1,1.928615093E0,9.375079155E0,9.572701085E0
2.075543913E2,-1.387837082E-1,1.933400750E0,9.394221306E0,9.592116207E0
2.075564811E2,-1.531406492E-1,1.938186288E0,9.346364975E0,9.546442080E0
2.075585708E2,-1.387837082E-1,1.938186288E0,9.346364975E0,9.546222564E0
2.075606605E2,-1.387837082E-1,1.938186288E0,9.336793900E0,9.536852066E0
2.075627503E2,-1.244267747E-1,1.938186288E0,9.336793900E0,9.536653943E0
2.075648400E2,-1.292124242E-1,1.928615093E0,9.336793900E0,9.534776995E0
2.075669297E2,-1.196411327E-1,1.933400750E0,9.336793900E0,9.535621258E0
2.075690194E2,-1.004985496E-1,1.919043779E0,9.322437286E0,9.518438209E0
2.075711092E2,-1.100698411E-1,1.923829436E0,9.332008362E0,9.528883205E0
2.075731989E2,-1.004985496E-1,1.909472466E0,9.365508080E0,9.558709465E0
2.075752886E2,-1.148554832E-1,1.890329838E0,9.403793335E0,9.592594423E0
2.075773783E2,-1.100698411E-1,1.880758643E0,9.394221306E0,9.581271439E0
2.075794681E2,-1.004985496E-1,1.880758643E0,9.408578873E0,9.595244105E0
2.075815577E2,-1.004985496E-1,1.875972986E0,9.442078590E0,9.627160678E0
2.075836475E2,-9.571290761E-2,1.866401672E0,9.461220741E0,9.644029971E0
2.075857372E2,-1.148554832E-1,1.832902193E0,9.480362892E0,9.656604103E0
2.075878270E2,-1.004985496E-1,1.842473388E0,9.499505997E0,9.677056491E0
2.075899167E2,-1.004985496E-1,1.823330879E0,9.513862610E0,9.687528953E0
2.075920064E2,-1.100698411E-1,1.813759565E0,9.556933403E0,9.728145517E0
2.075940961E2,-1.244267747E-1,1.799402595E0,9.552147865E0,9.720949571E0
2.075961858E2,-1.196411327E-1,1.813759565E0,9.580862045E0,9.751766778E0
2.075982756E2,-1.244267747E-1,1.789831281E0,9.604789734E0,9.770924412E0
2.076003652E2,-1.339980662E-1,1.789831281E0,9.585647583E0,9.752235184E0
2.076024550E2,-1.244267747E-1,1.789831281E0,9.619147301E0,9.785038213E0
2.076045447E2,-1.435693651E-1,1.780260086E0,9.609575272E0,9.774143187E0
2.076066345E2,-1.339980662E-1,1.765903115E0,9.643074989E0,9.804349267E0
2.076087242E2,-1.339980662E-1,1.765903115E0,9.609575272E0,9.771402468E0
2.076108139E2,-1.483550072E-1,1.761117458E0,9.623932838E0,9.784867255E0
2.076129036E2,-1.674975902E-1,1.765903115E0,9.623932838E0,9.786038654E0
2.076149933E2,-1.435693651E-1,1.765903115E0,9.595218658E0,9.757420104E0
2.076170831E2,-1.531406492E-1,1.785045743E0,9.619147301E0,9.784571281E0
2.076191728E2,-1.722832322E-1,1.775474429E0,9.595218658E0,9.759621512E0
2.076212625E2,-1.579262912E-1,1.785045743E0,9.576076508E0,9.742308263E0
2.076233522E2,-1.674975902E-1,1.775474429E0,9.547362328E0,9.712491560E0
2.076254420E2,-1.674975902E-1,1.794616938E0,9.542576790E0,9.711306667E0
2.076275317E2,-1.674975902E-1,1.780260086E0,9.542576790E0,9.708663822E0
2.076296214E2,-1.627119333E-1,1.799402595E0,9.533005714E0,9.702706984E0
2.076317111E2,-1.579262912E-1,1.794616938E0,9.523433685E0,9.692336139E0
2.076338008E2,-1.579262912E-1,1.804188251E0,9.509077072E0,9.680009438E0
2.076358906E2,-1.531406492E-1,1.813759565E0,9.513862610E0,9.686421299E0
2.076379803E2,-1.483550072E-1,1.804188251E0,9.509077072E0,9.679858016E0
2.076400700E2,-1.483550072E-1,1.804188251E0,9.489934921E0,9.661054252E0
2.076421597E2,-1.531406492E-1,1.813759565E0,9.518648148E0,9.691121626E0
2.076442495E2,-1.579262912E-1,1.799402595E0,9.523433685E0,9.693223384E0
2.076463392E2,-1.483550072E-1,1.804188251E0,9.518648148E0,9.689260396E0
2.076484289E2,-1.435693651E-1,1.808973908E0,9.528220177E0,9.699483414E0
2.076505186E2,-1.196411327E-1,1.813759565E0,9.542576790E0,9.714155113E0
2.076526083E2,-1.339980662E-1,1.804188251E0,9.566504478E0,9.736069980E0
2.076546981E2,-1.339980662E-1,1.804188251E0,9.561718941E0,9.731367829E0
2.076567878E2,-1.339980662E-1,1.799402595E0,9.556933403E0,9.725779210E0
2.076588775E2,-1.292124242E-1,1.804188251E0,9.571290970E0,9.740708492E0
2.076609672E2,-1.435693651E-1,1.799402595E0,9.571290970E0,9.740024265E0
2.076630570E2,-1.435693651E-1,1.808973908E0,9.576076508E0,9.746498861E0
2.076651467E2,-1.244267747E-1,1.813759565E0,9.571290970E0,9.742423549E0
2.076672364E2,-1.196411327E-1,1.828116536E0,9.552147865E0,9.726245571E0
2.076693261E2,-1.244267747E-1,1.818545222E0,9.556933403E0,9.729211932E0
2.076714158E2,-1.292124242E-1,1.823330879E0,9.561718941E0,9.734870335E0
2.076735056E2,-1.244267747E-1,1.823330879E0,9.537791252E0,9.711306786E0
2.076755953E2,-1.196411327E-1,1.832902193E0,9.528220177E0,9.703650044E0
2.076776850E2,-1.339980662E-1,1.847259045E0,9.518648148E0,9.697163710E0
2.076797747E2,-1.292124242E-1,1.856830359E0,9.504291534E0,9.684837242E0
2.076818645E2,-1.339980662E-1,1.856830359E0,9.494720459E0,9.675509860E0
2.076839542E2,-1.244267747E-1,1.866401672E0,9.499505997E0,9.681918787E0
2.076860439E2,-1.196411327E-1,1.885544300E0,9.485149384E0,9.671486449E0
2.076881336E2,-1.387837082E-1,1.890329838E0,9.475577354E0,9.663290020E0
2.076902234E2,-1.435693651E-1,1.895115495E0,9.456435204E0,9.645529621E0
2.076923131E2,-1.292124242E-1,1.895115495E0,9.466006279E0,9.654710429E0
2.076944028E2,-1.244267747E-1,1.909472466E0,9.466006279E0,9.657475964E0
2.076964925E2,-1.244267747E-1,1.914258122E0,9.485149384E0,9.677185800E0
2.076985823E2,-1.387837082E-1,1.923829436E0,9.470791817E0,9.665209685E0
2.077006720E2,-1.339980662E-1,1.952543259E0,9.475577354E0,9.675585091E0
2.077027617E2,-1.196411327E-1,1.938186288E0,9.480362892E0,9.677197975E0
2.077048514E2,-1.292124242E-1,1.942971945E0,9.504291534E0,9.701721157E0
2.077069412E2,-1.292124242E-1,1.942971945E0,9.499505997E0,9.697033052E0
2.077090309E2,-1.339980662E-1,1.971685886E0,9.499505997E0,9.702892089E0
2.077111206E2,-1.292124242E-1,1.957328916E0,9.480362892E0,9.681173116E0
2.077132103E2,-1.244267747E-1,1.966900229E0,9.489934921E0,9.692421955E0
2.077153000E2,-1.148554832E-1,1.971685886E0,9.485149384E0,9.688591014E0
2.077173898E2,-1.148554832E-1,1.966900229E0,9.485149384E0,9.687618238E0
2.077194795E2,-1.244267747E-1,1.990828395E0,9.466006279E0,9.673890355E0
2.077215692E2,-1.196411327E-1,1.981257200E0,9.475577354E0,9.681232375E0
2.077236589E2,-1.052841991E-1,1.976471543E0,9.470791817E0,9.675402946E0
2.077257486E2,-1.244267747E-1,1.986042738E0,9.461220741E0,9.668223503E0
2.077278384E2,-1.100698411E-1,2.000399828E0,9.466006279E0,9.675690658E0
2.077299281E2,-1.196411327E-1,1.986042738E0,9.485149384E0,9.691580809E0
2.077320178E2,-9.092725813E-2,1.986042738E0,9.480362892E0,9.686584232E0
2.077341076E2,-1.004985496E-1,2.000399828E0,9.475577354E0,9.684950471E0
2.077361973E2,-1.100698411E-1,1.981257200E0,9.485149384E0,9.690487825E0
2.077382870E2,-1.004985496E-1,1.990828395E0,9.485149384E0,9.692345252E0
2.077403768E2,-9.571290761E-2,2.000399828E0,9.475577354E0,9.684901994E0
2.077424664E2,-1.052841991E-1,2.000399828E0,9.489934921E0,9.699048873E0
2.077445562E2,-1.052841991E-1,2.000399828E0,9.504291534E0,9.713096407E0
2.077466459E2,-1.004985496E-1,2.000399828E0,9.523433685E0,9.731777257E0
2.077487356E2,-1.052841991E-1,1.995614052E0,9.528220177E0,9.735529772E0
2.077508253E2,-1.100698411E-1,1.990828395E0,9.509077072E0,9.715866396E0
2.077529151E2,-1.100698411E-1,1.971685886E0,9.509077072E0,9.711962076E0
2.077550048E2,-1.052841991E-1,1.990828395E0,9.513862610E0,9.720497118E0
2.077570945E2,-1.244267747E-1,1.966900229E0,9.509077072E0,9.711164982E0
2.077591842E2,-1.244267747E-1,1.976471543E0,9.509077072E0,9.713108079E0
2.077612739E2,-1.292124242E-1,1.957328916E0,9.518648148E0,9.718667341E0
2.077633637E2,-1.292124242E-1,1.947757602E0,9.513862610E0,9.712056285E0
2.077654534E2,-1.435693651E-1,1.952543259E0,9.494720459E0,9.694470276E0
2.077675431E2,-1.196411327E-1,1.938186288E0,9.480362892E0,9.677197975E0
2.077696328E2,-1.244267747E-1,1.909472466E0,9.489934921E0,9.680931356E0
2.077717226E2,-1.196411327E-1,1.928615093E0,9.489934921E0,9.684664939E0
2.077738123E2,-1.483550072E-1,1.919043779E0,9.509077072E0,9.701921717E0
2.077759020E2,-1.292124242E-1,1.914258122E0,9.518648148E0,9.710084581E0
2.077779918E2,-1.292124242E-1,1.904686809E0,9.518648148E0,9.708202215E0
2.077800814E2,-1.387837082E-1,1.895115495E0,9.533005714E0,9.720541220E0
2.077821712E2,-1.292124242E-1,1.885544300E0,9.547362328E0,9.732630712E0
2.077842609E2,-1.292124242E-1,1.885544300E0,9.547362328E0,9.732630712E0
2.077863507E2,-1.244267747E-1,1.885544300E0,9.571290970E0,9.756042751E0
2.077884403E2,-1.292124242E-1,1.880758643E0,9.552147865E0,9.736399631E0
2.077905301E2,-1.387837082E-1,1.890329838E0,9.590433121E0,9.775940633E0
2.077926198E2,-1.244267747E-1,1.885544300E0,9.576076508E0,9.760737708E0
2.077947095E2,-1.531406492E-1,1.880758643E0,9.580862045E0,9.764917955E0
2.077967993E2,-1.196411327E-1,1.885544300E0,9.561718941E0,9.746592246E0
2.077988889E2,-1.339980662E-1,1.885544300E0,9.580862045E0,9.765559396E0
2.078009787E2,-1.387837082E-1,1.880758643E0,9.552147865E0,9.736531355E0
2.078030684E2,-1.435693651E-1,1.895115495E0,9.523433685E0,9.711223613E0
2.078051582E2,-1.579262912E-1,1.899901152E0,9.509077072E0,9.698304587E0
2.078072478E2,-1.579262912E-1,1.914258122E0,9.494720459E0,9.687055356E0
2.078093376E2,-1.674975902E-1,1.904686809E0,9.489934921E0,9.680638000E0
2.078114273E2,-1.770688742E-1,1.909472466E0,9.466006279E0,9.658297643E0
2.078135170E2,-1.818545163E-1,1.919043779E0,9.456435204E0,9.650904976E0
2.078156068E2,-1.722832322E-1,1.899901152E0,9.456435204E0,9.646941104E0
2.078176965E2,-1.722832322E-1,1.899901152E0,9.442078590E0,9.632868420E0
2.078197862E2,-1.770688742E-1,1.909472466E0,9.432506561E0,9.625467184E0
2.078218759E2,-1.866401732E-1,1.895115495E0,9.451649666E0,9.641575530E0
2.078239657E2,-1.914258152E-1,1.899901152E0,9.451649666E0,9.642611142E0
2.078260553E2,-1.722832322E-1,1.904686809E0,9.427721024E0,9.619742047E0
2.078281451E2,-1.770688742E-1,1.899901152E0,9.422935486E0,9.614192163E0
2.078302348E2,-1.674975902E-1,1.885544300E0,9.427721024E0,9.615885630E0
2.078323246E2,-1.914258152E-1,1.885544300E0,9.432506561E0,9.621023915E0
2.078344143E2,-1.914258152E-1,1.904686809E0,9.466006279E0,9.657626549E0
2.078365040E2,-1.818545163E-1,1.895115495E0,9.456435204E0,9.646175437E0
2.078385937E2,-2.009970993E-1,1.875972986E0,9.485149384E0,9.670973752E0
2.078406835E2,-2.057827413E-1,1.871187329E0,9.499505997E0,9.684229589E0
2.078427732E2,-1.962114573E-1,1.861616015E0,9.509077072E0,9.691576749E0
2.078448629E2,-1.818545163E-1,1.861616015E0,9.542576790E0,9.724168707E0
2.078469526E2,-1.914258152E-1,1.842473388E0,9.547362328E0,9.725403819E0
2.078490423E2,-1.674975902E-1,1.856830359E0,9.571290970E0,9.751178660E0
2.078511321E2,-1.722832322E-1,1.842473388E0,9.580862045E0,9.757935603E0
2.078532218E2,-1.627119333E-1,1.847259045E0,9.561718941E0,9.739882456E0
2.078553115E2,-1.770688742E-1,1.847259045E0,9.571290970E0,9.749529742E0
2.078574012E2,-1.531406492E-1,1.837687731E0,9.585647583E0,9.761413209E0
2.078594909E2,-1.435693651E-1,1.832902193E0,9.590433121E0,9.765067847E0
2.078615807E2,-1.387837082E-1,1.813759565E0,9.600004196E0,9.770827255E0
2.078636704E2,-1.387837082E-1,1.837687731E0,9.600004196E0,9.775297319E0
2.078657601E2,-1.148554832E-1,1.828116536E0,9.590433121E0,9.763790724E0
2.078678498E2,-1.100698411E-1,1.828116536E0,9.576076508E0,9.749634184E0
2.078699396E2,-1.244267747E-1,1.832902193E0,9.571290970E0,9.746005505E0
2.078720293E2,-1.196411327E-1,1.823330879E0,9.561718941E0,9.734747999E0
2.078741190E2,-1.004985496E-1,1.818545222E0,9.547362328E0,9.719533636E0
2.078762087E2,-1.052841991E-1,1.813759565E0,9.552147865E0,9.723391248E0
2.078782985E2,-1.052841991E-1,1.818545222E0,9.523433685E0,9.696080685E0
2.078803882E2,-1.244267747E-1,1.828116536E0,9.528220177E0,9.702807420E0
2.078824779E2,-1.148554832E-1,1.828116536E0,9.528220177E0,9.702689400E0
2.078845676E2,-1.100698411E-1,1.823330879E0,9.489934921E0,9.664135537E0
2.078866573E2,-1.052841991E-1,1.837687731E0,9.499505997E0,9.676197349E0
2.078887471E2,-1.100698411E-1,1.808973908E0,9.509077072E0,9.680240118E0
2.078908368E2,-1.148554832E-1,1.813759565E0,9.456435204E0,9.629490241E0
2.078929265E2,-1.244267747E-1,1.823330879E0,9.461220741E0,9.636115163E0
2.078950162E2,-1.148554832E-1,1.837687731E0,9.475577354E0,9.652815868E0
2.078971060E2,-1.196411327E-1,1.832902193E0,9.475577354E0,9.651964082E0
2.078991957E2,-1.244267747E-1,1.832902193E0,9.446864128E0,9.623837817E0
2.079012854E2,-1.148554832E-1,1.842473388E0,9.451649666E0,9.630243059E0
2.079033751E2,-1.244267747E-1,1.823330879E0,9.446864128E0,9.622019506E0
2.079054648E2,-1.052841991E-1,1.856830359E0,9.451649666E0,9.632890799E0
2.079075546E2,-1.100698411E-1,1.852044702E0,9.451649666E0,9.632022963E0
2.079096443E2,-1.292124242E-1,1.847259045E0,9.456435204E0,9.636038013E0
2.079117340E2,-1.244267747E-1,1.852044702E0,9.456435204E0,9.636893605E0
2.079138237E2,-1.148554832E-1,1.847259045E0,9.470791817E0,9.649945875E0
2.079159135E2,-1.196411327E-1,1.856830359E0,9.466006279E0,9.647145062E0
2.079180032E2,-1.339980662E-1,1.875972986E0,9.461220741E0,9.646342729E0
2.079200929E2,-1.339980662E-1,1.852044702E0,9.485149384E0,9.665199630E0
2.079221826E2,-1.339980662E-1,1.852044702E0,9.480362892E0,9.660502348E0
2.079242724E2,-1.292124242E-1,1.861616015E0,9.480362892E0,9.662276678E0
2.079263621E2,-1.339980662E-1,1.861616015E0,9.509077072E0,9.690516830E0
2.079284518E2,-1.339980662E-1,1.861616015E0,9.489934921E0,9.671733789E0
2.079305415E2,-1.435693651E-1,1.866401672E0,9.509077072E0,9.691574389E0
2.079326313E2,-1.435693651E-1,1.866401672E0,9.499505997E0,9.682183718E0
2.079347210E2,-1.387837082E-1,1.861616015E0,9.494720459E0,9.676496871E0
2.079368107E2,-1.244267747E-1,1.861616015E0,9.504291534E0,9.685693253E0
2.079389004E2,-1.339980662E-1,1.861616015E0,9.509077072E0,9.690516830E0
2.079409901E2,-1.483550072E-1,1.875972986E0,9.499505997E0,9.684105433E0
2.079430799E2,-1.339980662E-1,1.880758643E0,9.523433685E0,9.708295304E0
2.079451696E2,-1.483550072E-1,1.866401672E0,9.499505997E0,9.682255863E0
2.079472593E2,-1.387837082E-1,1.866401672E0,9.504291534E0,9.686809263E0
2.079493490E2,-1.387837082E-1,1.885544300E0,9.480362892E0,9.667048091E0
2.079514387E2,-1.387837082E-1,1.880758643E0,9.489934921E0,9.675504059E0
2.079535285E2,-1.435693651E-1,1.885544300E0,9.489934921E0,9.676505272E0
2.079556182E2,-1.435693651E-1,1.890329838E0,9.489934921E0,9.677438911E0
2.079577079E2,-1.339980662E-1,1.904686809E0,9.489934921E0,9.680116328E0
2.079597976E2,-1.292124242E-1,1.899901152E0,9.499505997E0,9.688494951E0
2.079618874E2,-1.387837082E-1,1.909472466E0,9.494720459E0,9.685817601E0
2.079639771E2,-1.387837082E-1,1.909472466E0,9.485149384E0,9.676435544E0
2.079660668E2,-1.435693651E-1,1.909472466E0,9.499505997E0,9.690578488E0
2.079681565E2,-1.483550072E-1,1.933400750E0,9.504291534E0,9.700082744E0
2.079702463E2,-1.435693651E-1,1.928615093E0,9.494720459E0,9.689679300E0
2.079723360E2,-1.531406492E-1,1.928615093E0,9.494720459E0,9.689825841E0
2.079744257E2,-1.387837082E-1,1.923829436E0,9.513862610E0,9.707417905E0
2.079765155E2,-1.483550072E-1,1.938186288E0,9.480362892E0,9.677595562E0
2.079786052E2,-1.483550072E-1,1.947757602E0,9.494720459E0,9.693579601E0
2.079806949E2,-1.435693651E-1,1.933400750E0,9.489934921E0,9.685944220E0
2.079827846E2,-1.483550072E-1,1.933400750E0,9.489934921E0,9.686016337E0
2.079848744E2,-1.483550072E-1,1.938186288E0,9.475577354E0,9.672907603E0
2.079869640E2,-1.387837082E-1,1.952543259E0,9.499505997E0,9.699087600E0
2.079890538E2,-1.339980662E-1,1.947757602E0,9.480362892E0,9.679307606E0
