time_s,acc_x,acc_y,acc_z
0.88281,55.88571,-785.77143,-620.97143
0.89062,55.88571,-785.77143,-620.97143
0.89844,55.88571,-785.77143,-620.97143
0.90625,52.94286,-785.77143,-618.02857
0.91406,52.94286,-785.77143,-618.02857
0.92188,52.94286,-785.77143,-618.02857
0.92969,52.94286,-785.77143,-618.02857
0.93750,52.94286,-785.77143,-618.02857
0.94531,52.94286,-785.77143,-618.02857
0.95312,52.94286,-785.77143,-618.02857
0.96094,52.94286,-785.77143,-618.02857
0.96875,52.94286,-785.77143,-618.02857
0.97656,52.94286,-782.82857,-618.02857
0.98438,52.94286,-785.77143,-620.97143
0.99219,55.88571,-785.77143,-620.97143
1.00000,55.88571,-785.77143,-618.02857
1.00781,55.88571,-785.77143,-620.97143
1.01562,55.88571,-785.77143,-620.97143
1.02344,55.88571,-785.77143,-618.02857
1.03125,52.94286,-785.77143,-618.02857
1.03906,52.94286,-788.71429,-615.08571
1.04688,50.00000,-788.71429,-618.02857
1.05469,50.00000,-788.71429,-615.08571
1.06250,50.00000,-788.71429,-615.08571
1.07031,50.00000,-788.71429,-618.02857
1.07812,52.94286,-785.77143,-620.97143
1.08594,55.88571,-782.82857,-620.97143
1.09375,55.88571,-782.82857,-623.91429
1.10156,55.88571,-779.88571,-623.91429
1.10938,55.88571,-779.88571,-623.91429
1.11719,55.88571,-779.88571,-623.91429
1.12500,55.88571,-782.82857,-623.91429
1.13281,52.94286,-782.82857,-620.97143
1.14062,52.94286,-785.77143,-620.97143
1.14844,52.94286,-785.77143,-618.02857
1.15625,52.94286,-788.71429,-615.08571
1.16406,52.94286,-788.71429,-612.14286
1.17188,52.94286,-788.71429,-615.08571
1.17969,52.94286,-788.71429,-615.08571
1.18750,52.94286,-788.71429,-615.08571
1.19531,52.94286,-785.77143,-618.02857
1.20312,52.94286,-785.77143,-618.02857
1.21094,52.94286,-782.82857,-620.97143
1.21875,55.88571,-782.82857,-620.97143
1.22656,52.94286,-782.82857,-620.97143
1.23438,52.94286,-782.82857,-620.97143
1.24219,52.94286,-785.77143,-620.97143
1.25000,52.94286,-785.77143,-620.97143
1.25781,52.94286,-785.77143,-620.97143
1.26562,52.94286,-788.71429,-620.97143
1.27344,55.88571,-785.77143,-620.97143
1.28125,55.88571,-785.77143,-620.97143
1.28906,55.88571,-785.77143,-620.97143
1.29688,55.88571,-785.77143,-618.02857
1.30469,55.88571,-785.77143,-618.02857
1.31250,52.94286,-785.77143,-618.02857
1.32031,52.94286,-782.82857,-618.02857
1.32812,52.94286,-782.82857,-620.97143
1.33594,52.94286,-782.82857,-620.97143
1.34375,52.94286,-785.77143,-620.97143
1.35156,52.94286,-785.77143,-618.02857
1.35938,52.94286,-785.77143,-618.02857
1.36719,52.94286,-782.82857,-618.02857
1.37500,52.94286,-782.82857,-620.97143
1.38281,52.94286,-782.82857,-620.97143
1.39062,52.94286,-785.77143,-620.97143
1.39844,52.94286,-785.77143,-620.97143
1.40625,52.94286,-785.77143,-620.97143
1.41406,52.94286,-785.77143,-620.97143
1.42188,55.88571,-785.77143,-620.97143
1.42969,55.88571,-785.77143,-618.02857
1.43750,55.88571,-785.77143,-620.97143
1.44531,52.94286,-785.77143,-618.02857
1.45312,52.94286,-785.77143,-618.02857
1.46094,52.94286,-785.77143,-618.02857
1.46875,52.94286,-785.77143,-620.97143
1.47656,52.94286,-785.77143,-618.02857
1.48438,52.94286,-785.77143,-618.02857
1.49219,52.94286,-785.77143,-618.02857
1.50000,52.94286,-785.77143,-618.02857
1.50781,52.94286,-785.77143,-618.02857
1.51562,52.94286,-785.77143,-620.97143
1.52344,52.94286,-785.77143,-620.97143
1.53125,55.88571,-785.77143,-620.97143
1.53906,52.94286,-785.77143,-618.02857
1.54688,55.88571,-785.77143,-620.97143
1.55469,52.94286,-785.77143,-620.97143
1.56250,52.94286,-785.77143,-618.02857
1.57031,52.94286,-785.77143,-618.02857
1.57812,52.94286,-785.77143,-618.02857
1.58594,52.94286,-785.77143,-620.97143
1.59375,55.88571,-785.77143,-620.97143
1.60156,52.94286,-785.77143,-620.97143
1.60938,52.94286,-785.77143,-620.97143
1.61719,52.94286,-785.77143,-620.97143
1.62500,52.94286,-785.77143,-620.97143
1.63281,52.94286,-785.77143,-618.02857
1.64062,52.94286,-785.77143,-618.02857
1.64844,52.94286,-785.77143,-618.02857
1.65625,52.94286,-785.77143,-618.02857
1.66406,55.88571,-785.77143,-618.02857
1.67188,55.88571,-785.77143,-620.97143
1.67969,52.94286,-785.77143,-620.97143
1.68750,52.94286,-785.77143,-620.97143
1.69531,52.94286,-785.77143,-618.02857
1.70312,52.94286,-785.77143,-618.02857
1.71094,52.94286,-782.82857,-618.02857
1.71875,52.94286,-782.82857,-620.97143
1.72656,52.94286,-785.77143,-618.02857
1.73438,52.94286,-785.77143,-618.02857
1.74219,52.94286,-785.77143,-618.02857
1.75000,52.94286,-785.77143,-618.02857
1.75781,52.94286,-785.77143,-620.97143
1.76562,52.94286,-785.77143,-620.97143
1.77344,55.88571,-785.77143,-620.97143
1.78125,55.88571,-785.77143,-620.97143
1.78906,55.88571,-785.77143,-618.02857
1.79688,55.88571,-785.77143,-620.97143
1.80469,55.88571,-785.77143,-620.97143
1.81250,52.94286,-785.77143,-618.02857
1.82031,52.94286,-785.77143,-618.02857
1.82812,52.94286,-788.71429,-618.02857
1.83594,50.00000,-788.71429,-618.02857
1.84375,50.00000,-785.77143,-618.02857
1.85156,52.94286,-785.77143,-618.02857
1.85938,52.94286,-785.77143,-620.97143
1.86719,55.88571,-782.82857,-620.97143
1.87500,55.88571,-782.82857,-623.91429
1.88281,55.88571,-782.82857,-623.91429
1.89062,55.88571,-782.82857,-623.91429
1.89844,55.88571,-782.82857,-620.97143
1.90625,55.88571,-782.82857,-620.97143
1.91406,55.88571,-785.77143,-618.02857
1.92188,52.94286,-785.77143,-618.02857
1.92969,52.94286,-788.71429,-615.08571
1.93750,52.94286,-788.71429,-615.08571
1.94531,52.94286,-788.71429,-615.08571
1.95312,52.94286,-785.77143,-615.08571
1.96094,52.94286,-785.77143,-615.08571
1.96875,52.94286,-785.77143,-618.02857
1.97656,52.94286,-785.77143,-620.97143
1.98438,55.88571,-782.82857,-620.97143
1.99219,55.88571,-782.82857,-620.97143
2.00000,55.88571,-785.77143,-620.97143
2.00781,55.88571,-785.77143,-620.97143
2.01562,55.88571,-785.77143,-620.97143
2.02344,52.94286,-785.77143,-620.97143
2.03125,52.94286,-785.77143,-618.02857
2.03906,52.94286,-785.77143,-618.02857
2.04688,52.94286,-785.77143,-618.02857
2.05469,52.94286,-785.77143,-618.02857
2.06250,55.88571,-785.77143,-618.02857
2.07031,55.88571,-785.77143,-618.02857
2.07812,55.88571,-785.77143,-618.02857
2.08594,55.88571,-785.77143,-618.02857
2.09375,52.94286,-785.77143,-618.02857
2.10156,52.94286,-785.77143,-618.02857
2.10938,52.94286,-785.77143,-618.02857
2.11719,52.94286,-785.77143,-618.02857
2.12500,52.94286,-785.77143,-618.02857
2.13281,52.94286,-785.77143,-618.02857
2.14062,52.94286,-782.82857,-618.02857
2.14844,52.94286,-782.82857,-618.02857
2.15625,55.88571,-782.82857,-620.97143
2.16406,55.88571,-782.82857,-620.97143
2.17188,55.88571,-785.77143,-620.97143
2.17969,55.88571,-785.77143,-620.97143
2.18750,55.88571,-785.77143,-620.97143
2.19531,55.88571,-785.77143,-620.97143
2.20312,55.88571,-785.77143,-618.02857
2.21094,55.88571,-785.77143,-620.97143
2.21875,52.94286,-785.77143,-618.02857
2.22656,52.94286,-785.77143,-618.02857
2.23438,52.94286,-785.77143,-618.02857
2.24219,52.94286,-785.77143,-618.02857
2.25000,52.94286,-785.77143,-620.97143
2.25781,52.94286,-785.77143,-620.97143
2.26562,52.94286,-785.77143,-620.97143
2.27344,52.94286,-785.77143,-618.02857
2.28125,52.94286,-785.77143,-618.02857
2.28906,55.88571,-785.77143,-618.02857
2.29688,52.94286,-785.77143,-620.97143
2.30469,52.94286,-785.77143,-620.97143
2.31250,52.94286,-785.77143,-618.02857
2.32031,52.94286,-785.77143,-618.02857
2.32812,52.94286,-785.77143,-618.02857
2.33594,52.94286,-785.77143,-618.02857
2.34375,52.94286,-785.77143,-618.02857
2.35156,52.94286,-785.77143,-618.02857
2.35938,52.94286,-785.77143,-618.02857
2.36719,52.94286,-785.77143,-618.02857
2.37500,52.94286,-785.77143,-618.02857
2.38281,52.94286,-785.77143,-618.02857
2.39062,52.94286,-785.77143,-620.97143
2.39844,52.94286,-785.77143,-618.02857
2.40625,52.94286,-785.77143,-618.02857
2.41406,55.88571,-785.77143,-618.02857
2.42188,55.88571,-785.77143,-620.97143
2.42969,55.88571,-785.77143,-618.02857
2.43750,55.88571,-785.77143,-618.02857
2.44531,55.88571,-785.77143,-618.02857
2.45312,52.94286,-785.77143,-620.97143
2.46094,52.94286,-785.77143,-618.02857
2.46875,52.94286,-782.82857,-618.02857
2.47656,52.94286,-782.82857,-618.02857
2.48438,52.94286,-785.77143,-618.02857
2.49219,52.94286,-785.77143,-618.02857
2.50000,52.94286,-785.77143,-618.02857
2.50781,52.94286,-785.77143,-618.02857
2.51562,52.94286,-785.77143,-618.02857
2.52344,52.94286,-785.77143,-618.02857
2.53125,55.88571,-785.77143,-620.97143
2.53906,55.88571,-785.77143,-618.02857
2.54688,55.88571,-785.77143,-618.02857
2.55469,55.88571,-785.77143,-618.02857
2.56250,55.88571,-785.77143,-618.02857
2.57031,52.94286,-785.77143,-618.02857
2.57812,52.94286,-785.77143,-615.08571
2.58594,52.94286,-788.71429,-618.02857
2.59375,52.94286,-788.71429,-618.02857
2.60156,52.94286,-785.77143,-618.02857
2.60938,52.94286,-785.77143,-618.02857
2.61719,52.94286,-785.77143,-618.02857
2.62500,52.94286,-785.77143,-620.97143
2.63281,55.88571,-785.77143,-623.91429
2.64062,55.88571,-782.82857,-623.91429
2.64844,55.88571,-782.82857,-623.91429
2.65625,55.88571,-782.82857,-623.91429
2.66406,55.88571,-782.82857,-620.97143
2.67188,55.88571,-785.77143,-620.97143
2.67969,52.94286,-785.77143,-618.02857
2.68750,52.94286,-788.71429,-615.08571
2.69531,52.94286,-788.71429,-615.08571
2.70312,52.94286,-788.71429,-612.14286
2.71094,52.94286,-788.71429,-615.08571
2.71875,52.94286,-788.71429,-615.08571
2.72656,52.94286,-785.77143,-618.02857
2.73438,52.94286,-785.77143,-618.02857
2.74219,52.94286,-785.77143,-618.02857
2.75000,55.88571,-782.82857,-620.97143
2.75781,55.88571,-785.77143,-620.97143
2.76562,55.88571,-785.77143,-620.97143
2.77344,52.94286,-785.77143,-620.97143
2.78125,55.88571,-785.77143,-618.02857
2.78906,52.94286,-785.77143,-618.02857
2.79688,52.94286,-785.77143,-618.02857
2.80469,52.94286,-785.77143,-618.02857
2.81250,55.88571,-785.77143,-618.02857
2.82031,55.88571,-785.77143,-618.02857
2.82812,55.88571,-785.77143,-620.97143
2.83594,55.88571,-785.77143,-620.97143
2.84375,55.88571,-785.77143,-618.02857
2.85156,55.88571,-785.77143,-618.02857
2.85938,52.94286,-785.77143,-618.02857
2.86719,52.94286,-785.77143,-618.02857
2.87500,52.94286,-785.77143,-618.02857
2.88281,52.94286,-785.77143,-618.02857
2.89062,52.94286,-785.77143,-618.02857
2.89844,52.94286,-785.77143,-618.02857
2.90625,52.94286,-785.77143,-618.02857
2.91406,52.94286,-785.77143,-618.02857
2.92188,55.88571,-785.77143,-618.02857
2.92969,55.88571,-785.77143,-620.97143
2.93750,55.88571,-785.77143,-620.97143
2.94531,55.88571,-785.77143,-620.97143
2.95312,55.88571,-785.77143,-618.02857
2.96094,55.88571,-785.77143,-620.97143
2.96875,52.94286,-785.77143,-620.97143
2.97656,52.94286,-785.77143,-620.97143
2.98438,52.94286,-785.77143,-618.02857
2.99219,52.94286,-788.71429,-618.02857
3.00000,52.94286,-785.77143,-618.02857
3.00781,52.94286,-785.77143,-618.02857
3.01562,52.94286,-785.77143,-618.02857
3.02344,52.94286,-785.77143,-618.02857
3.03125,52.94286,-785.77143,-618.02857
3.03906,52.94286,-785.77143,-618.02857
3.04688,52.94286,-785.77143,-618.02857
3.05469,52.94286,-785.77143,-618.02857
3.06250,52.94286,-785.77143,-620.97143
3.07031,52.94286,-785.77143,-618.02857
3.07812,52.94286,-785.77143,-618.02857
3.08594,52.94286,-785.77143,-618.02857
3.09375,52.94286,-785.77143,-618.02857
3.10156,55.88571,-785.77143,-618.02857
3.10938,52.94286,-785.77143,-618.02857
3.11719,52.94286,-785.77143,-620.97143
3.12500,52.94286,-785.77143,-620.97143
3.13281,52.94286,-785.77143,-618.02857
3.14062,52.94286,-785.77143,-618.02857
3.14844,52.94286,-785.77143,-618.02857
3.15625,52.94286,-785.77143,-618.02857
3.16406,52.94286,-785.77143,-618.02857
3.17188,55.88571,-785.77143,-618.02857
3.17969,55.88571,-785.77143,-618.02857
3.18750,55.88571,-785.77143,-620.97143
3.19531,55.88571,-785.77143,-620.97143
3.20312,52.94286,-785.77143,-618.02857
3.21094,52.94286,-785.77143,-618.02857
3.21875,52.94286,-785.77143,-618.02857
3.22656,52.94286,-785.77143,-618.02857
3.23438,52.94286,-785.77143,-618.02857
3.24219,52.94286,-785.77143,-618.02857
3.25000,52.94286,-785.77143,-618.02857
3.25781,52.94286,-785.77143,-618.02857
3.26562,52.94286,-785.77143,-618.02857
3.27344,52.94286,-785.77143,-618.02857
3.28125,52.94286,-785.77143,-620.97143
3.28906,55.88571,-785.77143,-618.02857
3.29688,55.88571,-785.77143,-618.02857
3.30469,55.88571,-785.77143,-620.97143
3.31250,55.88571,-785.77143,-618.02857
3.32031,52.94286,-785.77143,-618.02857
3.32812,52.94286,-785.77143,-618.02857
3.33594,52.94286,-788.71429,-615.08571
3.34375,52.94286,-788.71429,-615.08571
3.35156,50.00000,-788.71429,-618.02857
3.35938,50.00000,-788.71429,-618.02857
3.36719,52.94286,-785.77143,-620.97143
3.37500,52.94286,-785.77143,-620.97143
3.38281,55.88571,-785.77143,-620.97143
3.39062,55.88571,-782.82857,-620.97143
3.39844,55.88571,-782.82857,-620.97143
3.40625,55.88571,-782.82857,-623.91429
3.41406,55.88571,-782.82857,-620.97143
3.42188,55.88571,-782.82857,-620.97143
3.42969,52.94286,-785.77143,-618.02857
3.43750,52.94286,-785.77143,-618.02857
3.44531,52.94286,-785.77143,-615.08571
3.45312,52.94286,-788.71429,-615.08571
3.46094,52.94286,-788.71429,-615.08571
3.46875,52.94286,-788.71429,-615.08571
3.47656,52.94286,-788.71429,-615.08571
3.48438,52.94286,-785.77143,-615.08571
3.49219,55.88571,-785.77143,-618.02857
3.50000,52.94286,-785.77143,-620.97143
3.50781,52.94286,-785.77143,-620.97143
3.51562,52.94286,-785.77143,-620.97143
3.52344,52.94286,-785.77143,-620.97143
3.53125,52.94286,-785.77143,-620.97143
3.53906,52.94286,-785.77143,-620.97143
3.54688,52.94286,-785.77143,-618.02857
3.55469,52.94286,-785.77143,-618.02857
3.56250,52.94286,-785.77143,-618.02857
3.57031,55.88571,-785.77143,-620.97143
3.57812,55.88571,-785.77143,-620.97143
3.58594,55.88571,-785.77143,-618.02857
3.59375,55.88571,-785.77143,-618.02857
3.60156,52.94286,-785.77143,-618.02857
3.60938,52.94286,-785.77143,-618.02857
3.61719,52.94286,-785.77143,-618.02857
3.62500,52.94286,-785.77143,-618.02857
3.63281,52.94286,-785.77143,-618.02857
3.64062,52.94286,-785.77143,-618.02857
3.64844,52.94286,-785.77143,-618.02857
3.65625,52.94286,-785.77143,-618.02857
3.66406,55.88571,-785.77143,-618.02857
3.67188,52.94286,-785.77143,-618.02857
3.67969,52.94286,-785.77143,-618.02857
3.68750,52.94286,-785.77143,-620.97143
3.69531,52.94286,-785.77143,-620.97143
3.70312,52.94286,-785.77143,-620.97143
3.71094,52.94286,-785.77143,-620.97143
3.71875,52.94286,-785.77143,-618.02857
3.72656,52.94286,-785.77143,-618.02857
3.73438,52.94286,-785.77143,-618.02857
3.74219,52.94286,-785.77143,-618.02857
3.75000,52.94286,-785.77143,-618.02857
3.75781,52.94286,-785.77143,-618.02857
3.76562,52.94286,-785.77143,-618.02857
3.77344,52.94286,-785.77143,-618.02857
3.78125,52.94286,-785.77143,-618.02857
3.78906,52.94286,-785.77143,-618.02857
3.79688,52.94286,-785.77143,-618.02857
3.80469,52.94286,-785.77143,-618.02857
3.81250,52.94286,-785.77143,-618.02857
3.82031,52.94286,-785.77143,-618.02857
3.82812,52.94286,-785.77143,-618.02857
3.83594,52.94286,-785.77143,-618.02857
3.84375,52.94286,-785.77143,-618.02857
3.85156,52.94286,-785.77143,-620.97143
3.85938,52.94286,-785.77143,-618.02857
3.86719,52.94286,-785.77143,-618.02857
3.87500,52.94286,-785.77143,-620.97143
3.88281,52.94286,-785.77143,-618.02857
3.89062,52.94286,-785.77143,-618.02857
3.89844,52.94286,-785.77143,-618.02857
3.90625,52.94286,-785.77143,-618.02857
3.91406,52.94286,-785.77143,-618.02857
3.92188,52.94286,-785.77143,-618.02857
3.92969,52.94286,-785.77143,-618.02857
3.93750,52.94286,-785.77143,-618.02857
3.94531,52.94286,-785.77143,-620.97143
3.95312,55.88571,-785.77143,-620.97143
3.96094,52.94286,-785.77143,-618.02857
3.96875,52.94286,-785.77143,-620.97143
3.97656,52.94286,-785.77143,-620.97143
3.98438,52.94286,-785.77143,-618.02857
3.99219,52.94286,-785.77143,-618.02857
4.00000,52.94286,-785.77143,-618.02857
4.00781,52.94286,-785.77143,-618.02857
4.01562,52.94286,-785.77143,-618.02857
4.02344,52.94286,-785.77143,-618.02857
4.03125,52.94286,-785.77143,-618.02857
4.03906,52.94286,-785.77143,-618.02857
4.04688,55.88571,-785.77143,-620.97143
4.05469,55.88571,-785.77143,-620.97143
4.06250,55.88571,-785.77143,-620.97143
4.07031,55.88571,-785.77143,-620.97143
4.07812,55.88571,-785.77143,-620.97143
4.08594,52.94286,-785.77143,-618.02857
4.09375,52.94286,-785.77143,-618.02857
4.10156,52.94286,-785.77143,-615.08571
4.10938,52.94286,-788.71429,-615.08571
4.11719,52.94286,-788.71429,-615.08571
4.12500,50.00000,-788.71429,-615.08571
4.13281,52.94286,-788.71429,-618.02857
4.14062,52.94286,-785.77143,-618.02857
4.14844,52.94286,-785.77143,-620.97143
4.15625,55.88571,-782.82857,-620.97143
4.16406,55.88571,-782.82857,-623.91429
4.17188,55.88571,-782.82857,-623.91429
4.17969,55.88571,-782.82857,-623.91429
4.18750,55.88571,-782.82857,-623.91429
4.19531,52.94286,-782.82857,-620.97143
4.20312,52.94286,-785.77143,-618.02857
4.21094,50.00000,-785.77143,-618.02857
4.21875,50.00000,-788.71429,-615.08571
4.22656,50.00000,-788.71429,-615.08571
4.23438,52.94286,-788.71429,-615.08571
4.24219,52.94286,-788.71429,-615.08571
4.25000,52.94286,-788.71429,-615.08571
4.25781,52.94286,-785.77143,-618.02857
4.26562,52.94286,-785.77143,-618.02857
4.27344,52.94286,-785.77143,-620.97143
4.28125,52.94286,-782.82857,-620.97143
4.28906,52.94286,-782.82857,-620.97143
4.29688,52.94286,-782.82857,-620.97143
4.30469,52.94286,-785.77143,-620.97143
4.31250,52.94286,-785.77143,-620.97143
4.32031,52.94286,-785.77143,-618.02857
4.32812,52.94286,-788.71429,-618.02857
4.33594,55.88571,-788.71429,-618.02857
4.34375,55.88571,-785.77143,-620.97143
4.35156,55.88571,-785.77143,-618.02857
4.35938,55.88571,-785.77143,-618.02857
4.36719,55.88571,-785.77143,-618.02857
4.37500,52.94286,-785.77143,-618.02857
4.38281,52.94286,-785.77143,-615.08571
4.39062,52.94286,-785.77143,-618.02857
4.39844,52.94286,-785.77143,-618.02857
4.40625,52.94286,-785.77143,-618.02857
4.41406,52.94286,-785.77143,-618.02857
4.42188,55.88571,-785.77143,-618.02857
4.42969,52.94286,-785.77143,-618.02857
4.43750,52.94286,-785.77143,-620.97143
4.44531,52.94286,-785.77143,-620.97143
4.45312,52.94286,-782.82857,-620.97143
4.46094,52.94286,-782.82857,-620.97143
4.46875,52.94286,-782.82857,-620.97143
4.47656,52.94286,-782.82857,-618.02857
4.48438,52.94286,-785.77143,-618.02857
4.49219,52.94286,-785.77143,-618.02857
4.50000,52.94286,-785.77143,-620.97143
4.50781,52.94286,-785.77143,-620.97143
4.51562,52.94286,-785.77143,-618.02857
4.52344,52.94286,-788.71429,-618.02857
4.53125,52.94286,-785.77143,-618.02857
4.53906,52.94286,-785.77143,-618.02857
4.54688,52.94286,-785.77143,-618.02857
4.55469,52.94286,-785.77143,-618.02857
4.56250,55.88571,-785.77143,-618.02857
4.57031,55.88571,-785.77143,-618.02857
4.57812,55.88571,-785.77143,-618.02857
4.58594,55.88571,-785.77143,-618.02857
4.59375,55.88571,-785.77143,-618.02857
4.60156,55.88571,-785.77143,-618.02857
4.60938,52.94286,-785.77143,-620.97143
4.61719,52.94286,-785.77143,-620.97143
4.62500,52.94286,-782.82857,-620.97143
4.63281,52.94286,-782.82857,-620.97143
4.64062,52.94286,-782.82857,-618.02857
4.64844,52.94286,-785.77143,-620.97143
4.65625,52.94286,-785.77143,-620.97143
4.66406,52.94286,-785.77143,-620.97143
4.67188,52.94286,-785.77143,-620.97143
4.67969,52.94286,-785.77143,-618.02857
4.68750,50.00000,-785.77143,-620.97143
4.69531,52.94286,-785.77143,-620.97143
4.70312,52.94286,-785.77143,-620.97143
4.71094,52.94286,-785.77143,-620.97143
4.71875,52.94286,-785.77143,-618.02857
4.72656,52.94286,-785.77143,-618.02857
4.73438,52.94286,-782.82857,-618.02857
4.74219,52.94286,-785.77143,-620.97143
4.75000,52.94286,-785.77143,-618.02857
4.75781,52.94286,-785.77143,-618.02857
4.76562,52.94286,-785.77143,-618.02857
4.77344,52.94286,-785.77143,-618.02857
4.78125,52.94286,-782.82857,-618.02857
4.78906,52.94286,-785.77143,-618.02857
4.79688,52.94286,-785.77143,-620.97143
4.80469,52.94286,-785.77143,-620.97143
4.81250,52.94286,-785.77143,-620.97143
4.82031,52.94286,-782.82857,-620.97143
4.82812,52.94286,-785.77143,-620.97143
4.83594,55.88571,-785.77143,-618.02857
4.84375,55.88571,-785.77143,-618.02857
4.85156,55.88571,-785.77143,-618.02857
4.85938,55.88571,-785.77143,-618.02857
4.86719,52.94286,-785.77143,-618.02857
4.87500,52.94286,-785.77143,-618.02857
4.88281,52.94286,-785.77143,-618.02857
4.89062,52.94286,-788.71429,-618.02857
4.89844,52.94286,-788.71429,-618.02857
4.90625,52.94286,-785.77143,-620.97143
4.91406,52.94286,-785.77143,-620.97143
4.92188,52.94286,-782.82857,-620.97143
4.92969,55.88571,-782.82857,-620.97143
4.93750,55.88571,-782.82857,-620.97143
4.94531,55.88571,-779.88571,-623.91429
4.95312,55.88571,-782.82857,-623.91429
4.96094,52.94286,-785.77143,-623.91429
4.96875,52.94286,-785.77143,-623.91429
4.97656,52.94286,-785.77143,-620.97143
4.98438,52.94286,-785.77143,-618.02857
4.99219,52.94286,-788.71429,-618.02857
5.00000,52.94286,-785.77143,-615.08571
5.00781,52.94286,-785.77143,-615.08571
5.01562,52.94286,-785.77143,-615.08571
5.02344,52.94286,-782.82857,-615.08571
5.03125,52.94286,-782.82857,-615.08571
5.03906,52.94286,-782.82857,-618.02857
5.04688,52.94286,-782.82857,-618.02857
5.05469,52.94286,-785.77143,-620.97143
5.06250,52.94286,-785.77143,-620.97143
5.07031,52.94286,-785.77143,-623.91429
5.07812,52.94286,-785.77143,-623.91429
5.08594,52.94286,-788.71429,-620.97143
5.09375,52.94286,-785.77143,-620.97143
5.10156,55.88571,-785.77143,-618.02857
5.10938,55.88571,-785.77143,-618.02857
5.11719,55.88571,-782.82857,-618.02857
5.12500,55.88571,-785.77143,-620.97143
5.13281,55.88571,-785.77143,-620.97143
5.14062,55.88571,-785.77143,-620.97143
5.14844,52.94286,-785.77143,-623.91429
5.15625,52.94286,-785.77143,-620.97143
5.16406,52.94286,-785.77143,-620.97143
5.17188,52.94286,-782.82857,-620.97143
5.17969,52.94286,-782.82857,-618.02857
5.18750,52.94286,-782.82857,-618.02857
5.19531,52.94286,-782.82857,-615.08571
5.20312,52.94286,-782.82857,-618.02857
5.21094,52.94286,-782.82857,-618.02857
5.21875,52.94286,-782.82857,-620.97143
5.22656,55.88571,-785.77143,-620.97143
5.23438,55.88571,-785.77143,-620.97143
5.24219,52.94286,-788.71429,-623.91429
5.25000,52.94286,-788.71429,-623.91429
5.25781,52.94286,-788.71429,-623.91429
5.26562,52.94286,-785.77143,-620.97143
5.27344,55.88571,-785.77143,-620.97143
5.28125,55.88571,-782.82857,-618.02857
5.28906,52.94286,-782.82857,-618.02857
5.29688,55.88571,-782.82857,-615.08571
5.30469,52.94286,-785.77143,-615.08571
5.31250,52.94286,-785.77143,-618.02857
5.32031,52.94286,-788.71429,-618.02857
5.32812,52.94286,-788.71429,-618.02857
5.33594,52.94286,-788.71429,-618.02857
5.34375,52.94286,-788.71429,-618.02857
5.35156,52.94286,-785.77143,-620.97143
5.35938,52.94286,-785.77143,-620.97143
5.36719,55.88571,-782.82857,-618.02857
5.37500,55.88571,-782.82857,-620.97143
5.38281,55.88571,-782.82857,-620.97143
5.39062,55.88571,-782.82857,-618.02857
5.39844,52.94286,-782.82857,-618.02857
5.40625,52.94286,-782.82857,-618.02857
5.41406,52.94286,-785.77143,-618.02857
5.42188,52.94286,-785.77143,-618.02857
5.42969,52.94286,-785.77143,-620.97143
5.43750,52.94286,-785.77143,-620.97143
5.44531,52.94286,-785.77143,-620.97143
5.45312,52.94286,-785.77143,-618.02857
5.46094,52.94286,-785.77143,-618.02857
5.46875,52.94286,-785.77143,-618.02857
5.47656,55.88571,-785.77143,-618.02857
5.48438,55.88571,-782.82857,-620.97143
5.49219,55.88571,-782.82857,-620.97143
5.50000,55.88571,-782.82857,-620.97143
5.50781,55.88571,-782.82857,-620.97143
5.51562,52.94286,-785.77143,-620.97143
5.52344,52.94286,-785.77143,-618.02857
5.53125,52.94286,-785.77143,-618.02857
5.53906,52.94286,-785.77143,-618.02857
5.54688,52.94286,-785.77143,-618.02857
5.55469,52.94286,-785.77143,-620.97143
5.56250,52.94286,-785.77143,-618.02857
5.57031,52.94286,-785.77143,-618.02857
5.57812,52.94286,-782.82857,-618.02857
5.58594,52.94286,-782.82857,-618.02857
5.59375,55.88571,-782.82857,-618.02857
5.60156,55.88571,-785.77143,-618.02857
5.60938,55.88571,-785.77143,-618.02857
5.61719,55.88571,-785.77143,-620.97143
5.62500,55.88571,-785.77143,-618.02857
5.63281,52.94286,-785.77143,-620.97143
5.64062,52.94286,-785.77143,-620.97143
5.64844,52.94286,-785.77143,-618.02857
5.65625,52.94286,-788.71429,-618.02857
5.66406,52.94286,-785.77143,-618.02857
5.67188,52.94286,-785.77143,-618.02857
5.67969,52.94286,-785.77143,-618.02857
5.68750,52.94286,-782.82857,-620.97143
5.69531,55.88571,-782.82857,-623.91429
5.70312,55.88571,-782.82857,-623.91429
5.71094,55.88571,-782.82857,-626.85714
5.71875,55.88571,-782.82857,-626.85714
5.72656,55.88571,-782.82857,-623.91429
5.73438,55.88571,-785.77143,-623.91429
5.74219,52.94286,-785.77143,-620.97143
5.75000,52.94286,-785.77143,-618.02857
5.75781,52.94286,-785.77143,-618.02857
5.76562,52.94286,-785.77143,-615.08571
5.77344,52.94286,-785.77143,-615.08571
5.78125,52.94286,-785.77143,-615.08571
5.78906,52.94286,-785.77143,-615.08571
5.79688,52.94286,-785.77143,-618.02857
5.80469,52.94286,-785.77143,-618.02857
5.81250,52.94286,-785.77143,-620.97143
5.82031,55.88571,-785.77143,-620.97143
5.82812,52.94286,-785.77143,-620.97143
5.83594,55.88571,-785.77143,-620.97143
